num_sorteo;fecha_sorteo;num_1;num_2;num_3;num_4;num_5;num_6;sum_num;promedio;minimo;maximo;rango;desviacion_estandar;mediana;dia_semana;mes_sorteo;año_sorteo
1758;21/02/2018;18;34;37;39;41;2;171;28,5;2;41;39;15,37205256;35,5;21;2;2018
1759;24/02/2018;5;6;9;39;42;16;117;19,5;5;42;37;16,74216235;12,5;24;2;2018
1760;28/02/2018;7;16;18;37;40;8;126;21;7;40;33;14,25482374;17;28;2;2018
1761;3/03/2018;15;28;31;32;35;12;153;25,5;12;35;23;9,6072889;29,5;3;3;2018
1762;7/03/2018;8;23;24;32;36;13;136;22,66666667;8;36;28;10,72691319;23,5;7;3;2018
1763;10/03/2018;4;17;27;28;42;4;122;20,33333333;4;42;38;14,94880151;22;10;3;2018
1764;14/03/2018;6;20;25;27;43;4;125;20,83333333;4;43;39;14,49712615;22,5;14;3;2018
1765;17/03/2018;7;17;18;30;33;3;108;18;3;33;30;11,96662024;17,5;17;3;2018
1766;21/03/2018;10;14;18;20;33;6;101;16,83333333;6;33;27;9,432214303;16;21;3;2018
1767;24/03/2018;17;26;28;29;42;11;153;25,5;11;42;31;10,70980859;27;24;3;2018
1768;28/03/2018;3;11;18;24;37;11;104;17,33333333;3;37;34;11,97775716;14,5;28;3;2018
1769;31/03/2018;9;15;19;27;30;2;102;17;2;30;28;10,63954886;17;31;3;2018
1770;4/04/2018;4;7;10;36;41;4;102;17;4;41;37;16,87601849;8,5;4;4;2018
1771;7/04/2018;13;15;24;33;40;9;134;22,33333333;9;40;31;12,22565608;19,5;7;4;2018
1772;11/04/2018;7;20;36;42;43;7;155;25,83333333;7;43;36;16,75012438;28;11;4;2018
1773;14/04/2018;1;12;28;30;33;3;107;17,83333333;1;33;32;14,27468622;20;14;4;2018
1774;18/04/2018;3;23;31;35;40;15;147;24,5;3;40;37;13,7658999;27;18;4;2018
1775;21/04/2018;10;12;16;17;27;6;88;14,66666667;6;27;21;7,257180352;14;21;4;2018
1776;25/04/2018;14;27;34;37;43;13;168;28;13;43;30;12,36122971;30,5;25;4;2018
1777;28/04/2018;10;18;19;36;43;13;139;23,16666667;10;43;33;13,25770216;18,5;28;4;2018
1778;2/05/2018;7;37;38;39;41;3;165;27,5;3;41;38;17,52426889;37,5;2;5;2018
1779;5/05/2018;5;6;14;26;31;11;93;15,5;5;31;26;10,70980859;12,5;5;5;2018
1780;9/05/2018;11;12;39;40;43;1;146;24,33333333;1;43;42;18,34847859;25,5;9;5;2018
1781;12/05/2018;6;10;23;31;34;3;107;17,83333333;3;34;31;13,28783905;16,5;12;5;2018
1782;16/05/2018;13;16;28;34;37;1;129;21,5;1;37;36;13,86722755;22;16;5;2018
1783;19/05/2018;12;13;23;35;39;16;138;23;12;39;27;11,5758369;19,5;19;5;2018
1784;23/05/2018;8;11;17;23;39;7;105;17,5;7;39;32;12,12847888;14;23;5;2018
1785;26/05/2018;9;12;16;18;34;11;100;16,66666667;9;34;25;9,114091653;14;26;5;2018
1786;30/05/2018;6;15;19;27;42;16;125;20,83333333;6;42;36;12,38412963;17,5;30;5;2018
1787;2/06/2018;3;16;19;20;23;8;89;14,83333333;3;23;20;7,730890419;17,5;2;6;2018
1788;6/06/2018;1;7;12;26;43;14;103;17,16666667;1;43;42;15,14485611;13;6;6;2018
1789;9/06/2018;1;4;18;21;42;2;88;14,66666667;1;42;41;15,87030771;11;9;6;2018
1790;13/06/2018;2;8;20;25;27;4;86;14,33333333;2;27;25;11,00302989;14;13;6;2018
1791;16/06/2018;3;20;22;24;36;6;111;18,5;3;36;33;12,22701926;21;16;6;2018
1792;20/06/2018;7;8;18;25;43;6;107;17,83333333;6;43;37;14,41411345;13;20;6;2018
1793;23/06/2018;11;12;25;33;39;7;127;21,16666667;7;39;32;13,12122962;18,5;23;6;2018
1794;27/06/2018;16;20;29;33;40;3;141;23,5;3;40;37;13,27780102;24,5;27;6;2018
1795;30/06/2018;3;16;18;30;34;16;117;19,5;3;34;31;11,13103769;17;30;6;2018
1796;4/07/2018;5;7;20;34;37;4;107;17,83333333;4;37;33;14,87839597;13,5;4;7;2018
1797;7/07/2018;8;11;22;35;41;10;127;21,16666667;8;41;33;14,04872473;16,5;7;7;2018
1798;11/07/2018;6;17;31;32;41;13;140;23,33333333;6;41;35;13,3666251;24;11;7;2018
1799;14/07/2018;4;13;14;16;33;5;85;14,16666667;4;33;29;10,45785191;13,5;14;7;2018
1800;18/07/2018;21;32;33;34;37;11;168;28;11;37;26;9,959919678;32,5;18;7;2018
1801;21/07/2018;12;25;32;33;41;10;153;25,5;10;41;31;12,34098862;28,5;21;7;2018
1802;25/07/2018;2;13;25;36;43;15;134;22,33333333;2;43;41;15,33188399;20;25;7;2018
1803;28/07/2018;2;11;26;33;40;15;127;21,16666667;2;40;38;14,3306199;20,5;28;7;2018
1804;1/08/2018;2;5;9;11;42;9;78;13;2;42;40;14,57394936;9;1;8;2018
1805;4/08/2018;6;16;20;24;30;11;107;17,83333333;6;30;24;8,727351641;18;4;8;2018
1806;8/08/2018;5;33;34;41;43;7;163;27,16666667;5;43;38;16,85724374;33,5;8;8;2018
1807;11/08/2018;2;3;22;28;37;8;100;16,66666667;2;37;35;14,4729633;15;11;8;2018
1808;15/08/2018;1;12;20;39;41;13;126;21;1;41;40;15,93737745;16,5;15;8;2018
1809;18/08/2018;6;12;16;21;33;5;93;15,5;5;33;28;10,48332008;14;18;8;2018
1810;22/08/2018;10;12;34;35;36;9;136;22,66666667;9;36;27;13,55974434;23;22;8;2018
1811;25/08/2018;3;22;26;29;36;7;123;20,5;3;36;33;12,91123542;24;25;8;2018
1812;29/08/2018;17;27;37;38;40;3;162;27;3;40;37;14,6013698;32;29;8;2018
1813;1/09/2018;3;8;10;15;39;9;84;14;3;39;36;12,83744523;9,5;1;9;2018
1814;5/09/2018;4;22;26;29;36;13;130;21,66666667;4;36;32;11,5354526;24;5;9;2018
1815;8/09/2018;8;9;19;23;38;14;111;18,5;8;38;30;11,14899099;16,5;8;9;2018
1816;12/09/2018;3;18;34;42;43;4;144;24;3;43;40;18,23184028;26;12;9;2018
1817;15/09/2018;2;5;9;34;42;13;105;17,5;2;42;40;16,50151508;11;15;9;2018
1818;19/09/2018;8;24;26;33;35;6;132;22;6;35;29;12,34503949;25;19;9;2018
1819;22/09/2018;20;23;35;36;41;14;169;28,16666667;14;41;27;10,64737839;29;22;9;2018
1820;26/09/2018;2;4;6;7;13;2;34;5,666666667;2;13;11;4,131182236;5;26;9;2018
1821;29/09/2018;10;14;20;21;41;11;117;19,5;10;41;31;11,46734494;17;29;9;2018
1822;3/10/2018;5;18;19;25;41;11;119;19,83333333;5;41;36;12,46461659;18,5;3;10;2018
1823;6/10/2018;8;16;25;36;37;12;134;22,33333333;8;37;29;12,33963803;20,5;6;10;2018
1824;10/10/2018;19;26;33;34;42;8;162;27;8;42;34;12,13260071;29,5;10;10;2018
1825;13/10/2018;11;21;27;41;43;12;155;25,83333333;11;43;32;13,86241922;24;13;10;2018
1826;17/10/2018;5;13;14;35;42;11;120;20;5;42;37;14,83239697;13,5;17;10;2018
1827;20/10/2018;19;20;34;38;39;3;153;25,5;3;39;36;14,06769349;27;20;10;2018
1828;24/10/2018;1;7;11;16;23;3;61;10,16666667;1;23;22;8,30461719;9;24;10;2018
1829;27/10/2018;6;20;33;36;41;9;145;24,16666667;6;41;35;14,68899815;26,5;27;10;2018
1830;31/10/2018;8;17;21;25;40;16;127;21,16666667;8;40;32;10,83358974;19;31;10;2018
1831;3/11/2018;9;14;28;33;43;1;128;21,33333333;1;43;42;15,93319386;21;3;11;2018
1832;7/11/2018;8;20;32;36;40;8;144;24;8;40;32;14,08545349;26;7;11;2018
1833;10/11/2018;5;23;24;29;43;2;126;21;2;43;41;15,34926708;23,5;10;11;2018
1834;14/11/2018;11;20;21;23;32;12;119;19,83333333;11;32;21;7,730890419;20,5;14;11;2018
1835;17/11/2018;10;12;13;32;38;2;107;17,83333333;2;38;36;13,97736265;12,5;17;11;2018
1836;21/11/2018;1;15;19;21;42;8;106;17,66666667;1;42;41;14,02378931;17;21;11;2018
1837;24/11/2018;5;13;22;34;43;2;119;19,83333333;2;43;41;16,29007878;17,5;24;11;2018
1838;28/11/2018;2;4;16;30;40;3;95;15,83333333;2;40;38;16,00520749;10;28;11;2018
1839;1/12/2018;3;6;23;25;38;1;96;16;1;38;37;14,88623525;14,5;1;12;2018
1840;5/12/2018;1;14;15;18;25;13;86;14,33333333;1;25;24;7,840068027;14,5;5;12;2018
1841;8/12/2018;14;20;24;25;39;7;129;21,5;7;39;32;10,89495296;22;8;12;2018
1842;12/12/2018;4;17;36;37;43;11;148;24,66666667;4;43;39;16,05822738;26,5;12;12;2018
1843;15/12/2018;4;13;25;31;33;5;111;18,5;4;33;29;12,89573573;19;15;12;2018
1844;19/12/2018;15;27;28;41;42;4;157;26,16666667;4;42;38;14,77046603;27,5;19;12;2018
1845;22/12/2018;3;7;11;39;41;2;103;17,16666667;2;41;39;17,9823988;9;22;12;2018
1846;26/12/2018;9;13;31;33;41;3;130;21,66666667;3;41;38;15,31883372;22;26;12;2018
1847;29/12/2018;10;14;29;30;42;2;127;21,16666667;2;42;40;14,94545639;21,5;29;12;2018
1848;2/01/2019;9;14;25;26;37;7;118;19,66666667;7;37;30;11,62181856;19,5;2;1;2019
1849;5/01/2019;10;14;19;39;41;1;124;20,66666667;1;41;40;16,10796904;16,5;5;1;2019
1850;9/01/2019;5;20;27;30;38;16;136;22,66666667;5;38;33;11,58734942;23,5;9;1;2019
1851;12/01/2019;2;19;22;28;32;11;114;19;2;32;30;11,06345335;20,5;12;1;2019
1852;16/01/2019;6;13;15;26;31;3;94;15,66666667;3;31;28;10,98483804;14;16;1;2019
1853;19/01/2019;8;15;28;38;42;7;138;23;7;42;35;15,20526225;21,5;19;1;2019
1854;23/01/2019;7;9;16;24;31;3;90;15;3;31;28;10,78888317;12,5;23;1;2019
1855;26/01/2019;3;7;11;19;25;3;68;11,33333333;3;25;22;8,98146239;9;26;1;2019
1856;30/01/2019;16;18;19;21;38;7;119;19,83333333;7;38;31;10,14724922;18,5;30;1;2019
1857;2/02/2019;16;17;21;22;43;3;122;20,33333333;3;43;40;13,01793634;19;2;2;2019
1858;6/02/2019;1;10;23;38;43;7;122;20,33333333;1;43;42;17,27039857;16,5;6;2;2019
1859;9/02/2019;3;5;30;37;39;12;126;21;3;39;36;16,2603813;21;9;2;2019
1860;13/02/2019;1;5;6;8;27;14;61;10,16666667;1;27;26;9,28260021;7;13;2;2019
1861;16/02/2019;19;25;28;31;40;11;154;25,66666667;11;40;29;9,99333111;26,5;16;2;2019
1862;20/02/2019;3;10;32;40;42;15;142;23,66666667;3;42;39;16,50050504;23,5;20;2;2019
1863;23/02/2019;3;7;14;19;22;4;69;11,5;3;22;19;8,018728079;10,5;23;2;2019
1864;27/02/2019;6;10;12;18;39;7;92;15,33333333;6;39;33;12,35583533;11;27;2;2019
1865;2/03/2019;6;22;25;28;40;5;126;21;5;40;35;13,47590442;23,5;2;3;2019
1866;6/03/2019;2;4;12;18;35;7;78;13;2;35;33;12,23110788;9,5;6;3;2019
1867;9/03/2019;24;29;34;35;40;13;175;29,16666667;13;40;27;9,621157242;31,5;9;3;2019
1868;13/03/2019;6;8;13;14;37;6;84;14;6;37;31;11,78134118;10,5;13;3;2019
1869;16/03/2019;5;16;26;32;36;3;118;19,66666667;3;36;33;13,89484317;21;16;3;2019
1870;20/03/2019;6;22;33;36;41;13;151;25,16666667;6;41;35;13,81906895;27,5;20;3;2019
1871;23/03/2019;18;20;21;35;43;5;142;23,66666667;5;43;38;13,4412301;20,5;23;3;2019
1872;27/03/2019;3;15;20;23;25;11;97;16,16666667;3;25;22;8,256310718;17,5;27;3;2019
1873;30/03/2019;6;17;24;39;43;16;145;24,16666667;6;43;37;14,3026804;20,5;30;3;2019
1874;3/04/2019;3;4;22;40;41;14;124;20,66666667;3;41;38;16,87206765;18;3;4;2019
1875;6/04/2019;20;29;32;34;37;6;158;26,33333333;6;37;31;11,5354526;30,5;6;4;2019
1876;10/04/2019;15;18;24;34;39;4;134;22,33333333;4;39;35;12,84782731;21;10;4;2019
1877;13/04/2019;6;7;8;27;34;14;96;16;6;34;28;11,78134118;11;13;4;2019
1878;17/04/2019;3;4;31;34;43;14;129;21,5;3;43;40;16,8136849;22,5;17;4;2019
1879;20/04/2019;10;17;24;29;43;14;137;22,83333333;10;43;33;12,02358793;20,5;20;4;2019
1880;24/04/2019;4;8;32;34;40;4;122;20,33333333;4;40;36;16,70528858;20;24;4;2019
1881;27/04/2019;1;13;32;37;43;10;136;22,66666667;1;43;42;16,90759198;22,5;27;4;2019
1882;1/05/2019;1;4;8;19;27;5;64;10,66666667;1;27;26;10,1324561;6,5;1;5;2019
1883;4/05/2019;4;11;12;16;26;2;71;11,83333333;2;26;24;8,681397737;11,5;4;5;2019
1884;8/05/2019;1;4;21;30;43;15;114;19;1;43;42;15,91225942;18;8;5;2019
1885;11/05/2019;3;11;27;39;41;4;125;20,83333333;3;41;38;17,16294458;19;11;5;2019
1886;15/05/2019;3;17;25;39;42;4;130;21,66666667;3;42;39;16,77696834;21;15;5;2019
1887;18/05/2019;3;4;20;25;37;12;101;16,83333333;3;37;34;13,13646325;16;18;5;2019
1888;22/05/2019;9;16;20;28;37;5;115;19,16666667;5;37;32;11,92336642;18;22;5;2019
1889;25/05/2019;2;10;14;34;40;14;114;19;2;40;38;14,73770674;14;25;5;2019
1890;29/05/2019;1;2;22;29;42;16;112;18,66666667;1;42;41;15,87030771;19;29;5;2019
1891;1/06/2019;1;3;17;23;32;16;92;15,33333333;1;32;31;11,80960061;16,5;1;6;2019
1892;5/06/2019;1;4;8;22;37;13;85;14,16666667;1;37;36;13,40770923;10,5;5;6;2019
1893;8/06/2019;10;25;29;35;37;5;141;23,5;5;37;32;13,20227253;27;8;6;2019
1894;12/06/2019;3;8;25;28;40;2;106;17,66666667;2;40;38;15,57776193;16,5;12;6;2019
1895;15/06/2019;10;14;27;35;41;12;139;23,16666667;10;41;31;13,07542224;20,5;15;6;2019
1896;19/06/2019;4;10;20;32;33;15;114;19;4;33;29;11,73030264;17,5;19;6;2019
1897;22/06/2019;15;16;24;26;32;10;123;20,5;10;32;22;8,191458967;20;22;6;2019
1898;26/06/2019;6;12;15;26;35;7;101;16,83333333;6;35;29;11,44406688;13,5;26;6;2019
1899;29/06/2019;2;12;16;26;30;2;88;14,66666667;2;30;28;11,77568116;14;29;6;2019
1900;3/07/2019;1;2;3;10;31;1;48;8;1;31;30;11,76435294;2,5;3;7;2019
1901;6/07/2019;1;8;21;34;35;10;109;18,16666667;1;35;34;14,19037232;15,5;6;7;2019
1902;10/07/2019;9;12;31;33;43;11;139;23,16666667;9;43;34;14,31665697;21,5;10;7;2019
1903;13/07/2019;2;18;29;37;39;13;138;23;2;39;37;14,51895313;23,5;13;7;2019
1904;17/07/2019;6;12;14;15;38;10;95;15,83333333;6;38;32;11,3210718;13;17;7;2019
1905;20/07/2019;10;11;15;31;38;5;110;18,33333333;5;38;33;13,10979278;13;20;7;2019
1906;24/07/2019;3;12;24;25;26;12;102;17;3;26;23;9,38083152;18;24;7;2019
1907;27/07/2019;9;13;18;19;33;9;101;16,83333333;9;33;24;8,998147958;15,5;27;7;2019
1908;31/07/2019;10;20;25;28;30;3;116;19,33333333;3;30;27;10,72691319;22,5;31;7;2019
1909;3/08/2019;2;11;33;36;38;11;131;21,83333333;2;38;36;15,58738806;22;3;8;2019
1910;7/08/2019;6;27;32;40;42;1;148;24,66666667;1;42;41;17,3397424;29,5;7;8;2019
1911;10/08/2019;6;29;34;41;42;16;168;28;6;42;36;14,35270009;31,5;10;8;2019
1912;14/08/2019;7;22;25;36;37;3;130;21,66666667;3;37;34;14,2501462;23,5;14;8;2019
1913;17/08/2019;10;12;25;27;41;3;118;19,66666667;3;41;38;13,90922955;18,5;17;8;2019
1914;21/08/2019;6;8;13;28;29;8;92;15,33333333;6;29;23;10,46263192;10,5;21;8;2019
1915;24/08/2019;4;8;12;17;35;12;88;14,66666667;4;35;31;10,87504789;12;24;8;2019
1916;28/08/2019;11;18;29;35;37;6;136;22,66666667;6;37;31;12,90994449;23,5;28;8;2019
1917;31/08/2019;17;18;33;41;42;8;159;26,5;8;42;34;14,12444689;25,5;31;8;2019
1918;4/09/2019;2;11;18;23;43;14;111;18,5;2;43;41;13,92479802;16;4;9;2019
1919;7/09/2019;11;14;20;30;34;7;116;19,33333333;7;34;27;10,76413799;17;7;9;2019
1920;11/09/2019;6;19;23;25;41;7;121;20,16666667;6;41;35;12,96790911;21;11;9;2019
1921;14/09/2019;1;19;31;37;39;11;138;23;1;39;38;15,23154621;25;14;9;2019
1922;18/09/2019;18;23;28;33;35;12;149;24,83333333;12;35;23;8,886319073;25,5;18;9;2019
1923;21/09/2019;21;23;26;37;43;11;161;26,83333333;11;43;32;11,53111732;24,5;21;9;2019
1924;25/09/2019;4;11;14;16;36;15;96;16;4;36;32;10,71447619;14,5;25;9;2019
1925;28/09/2019;1;9;27;29;35;13;114;19;1;35;34;13,26649916;20;28;9;2019
1926;2/10/2019;3;10;20;30;39;11;113;18,83333333;3;39;36;13,58553152;15,5;2;10;2019
1927;5/10/2019;19;23;26;30;36;11;145;24,16666667;11;36;25;8,704405015;24,5;5;10;2019
1928;9/10/2019;4;9;10;35;40;11;109;18,16666667;4;40;36;15,25013661;10,5;9;10;2019
1929;12/10/2019;2;8;9;12;39;13;83;13,83333333;2;39;37;12,92155821;10,5;12;10;2019
1930;16/10/2019;5;13;14;26;31;15;104;17,33333333;5;31;26;9,479803092;14,5;16;10;2019
1931;19/10/2019;4;8;19;20;35;9;95;15,83333333;4;35;31;11,33872421;14;19;10;2019
1932;23/10/2019;12;19;20;29;43;1;124;20,66666667;1;43;42;14,37590577;19,5;23;10;2019
1933;26/10/2019;2;11;24;28;39;3;107;17,83333333;2;39;37;14,87839597;17,5;26;10;2019
1934;30/10/2019;3;10;16;25;41;8;103;17,16666667;3;41;38;13,90563435;13;30;10;2019
1935;2/11/2019;2;3;4;12;16;10;47;7,833333333;2;16;14;5,671566509;7;2;11;2019
1936;6/11/2019;7;16;19;20;37;2;101;16,83333333;2;37;35;12,15593134;17,5;6;11;2019
1937;9/11/2019;2;10;16;23;25;11;87;14,5;2;25;23;8,642916175;13,5;9;11;2019
1938;13/11/2019;8;11;13;18;27;12;89;14,83333333;8;27;19;6,794605704;12,5;13;11;2019
1939;16/11/2019;3;7;23;30;35;5;103;17,16666667;3;35;32;13,92000958;15;16;11;2019
1940;20/11/2019;2;14;16;17;31;2;82;13,66666667;2;31;29;10,85664159;15;20;11;2019
1941;23/11/2019;17;18;20;27;29;11;122;20,33333333;11;29;18;6,683312552;19;23;11;2019
1942;27/11/2019;11;19;29;36;40;7;142;23,66666667;7;40;33;13,47095641;24;27;11;2019
1943;30/11/2019;2;3;18;21;36;13;93;15,5;2;36;34;12,66096363;15,5;30;11;2019
1944;4/12/2019;10;15;16;29;39;16;125;20,83333333;10;39;29;10,90718418;16;4;12;2019
1945;7/12/2019;12;15;16;38;39;10;130;21,66666667;10;39;29;13,21615173;15,5;7;12;2019
1946;11/12/2019;4;13;24;39;41;1;122;20,33333333;1;41;40;17,22401424;18,5;11;12;2019
1947;14/12/2019;11;21;33;39;43;8;155;25,83333333;8;43;35;14,70260748;27;14;12;2019
1948;18/12/2019;8;19;22;25;38;2;114;19;2;38;36;12,77497554;20,5;18;12;2019
1949;21/12/2019;8;14;17;23;37;13;112;18,66666667;8;37;29;10,25020325;15,5;21;12;2019
1950;25/12/2019;21;30;35;36;41;2;165;27,5;2;41;39;14,20915198;32,5;25;12;2019
1951;28/12/2019;2;9;17;27;42;11;108;18;2;42;40;14,44991349;14;28;12;2019
1952;1/01/2020;24;26;35;36;41;9;171;28,5;9;41;32;11,50217371;30,5;1;1;2020
1953;4/01/2020;4;9;15;24;29;7;88;14,66666667;4;29;25;9,973297683;12;4;1;2020
1954;8/01/2020;10;11;15;28;35;11;110;18,33333333;10;35;25;10,57670396;13;8;1;2020
1955;11/01/2020;1;4;29;32;33;2;101;16,83333333;1;33;32;15,96767568;16,5;11;1;2020
1956;15/01/2020;16;28;37;42;43;9;175;29,16666667;9;43;34;14,13388364;32,5;15;1;2020
1957;18/01/2020;2;8;9;25;33;12;89;14,83333333;2;33;31;11,72035267;10,5;18;1;2020
1958;20/01/2020;1;7;10;25;27;2;72;12;1;27;26;11,34900877;8,5;20;1;2020
1959;25/01/2020;12;22;30;31;34;7;136;22,66666667;7;34;27;11,05742586;26;25;1;2020
1960;29/01/2020;17;21;32;36;37;3;146;24,33333333;3;37;34;13,23127608;26,5;29;1;2020
1961;1/02/2020;1;18;19;34;40;2;114;19;1;40;39;16;18,5;1;2;2020
1962;5/02/2020;6;14;25;29;42;13;129;21,5;6;42;36;13,09580085;19,5;5;2;2020
1963;8/02/2020;4;12;15;33;42;3;109;18,16666667;3;42;39;15,91749562;13,5;8;2;2020
1964;12/02/2020;10;15;20;32;41;14;132;22;10;41;31;12,01665511;17,5;12;2;2020
1965;15/02/2020;5;8;10;13;20;8;64;10,66666667;5;20;15;5,278888772;9;15;2;2020
1966;19/02/2020;1;14;18;22;43;6;104;17,33333333;1;43;42;14,74675105;16;19;2;2020
1967;22/02/2020;19;20;24;34;43;5;145;24,16666667;5;43;38;13,13646325;22;22;2;2020
1968;26/02/2020;5;8;12;17;43;9;94;15,66666667;5;43;38;13,99523729;10,5;26;2;2020
1969;29/02/2020;5;23;26;32;38;11;135;22,5;5;38;33;12,50199984;24,5;29;2;2020
1970;4/03/2020;4;9;14;31;34;15;107;17,83333333;4;34;30;12,05680997;14,5;4;3;2020
1971;7/03/2020;1;4;8;11;36;9;69;11,5;1;36;35;12,53395389;8,5;7;3;2020
1972;11/03/2020;8;19;25;36;38;6;132;22;6;38;32;13,57939616;22;11;3;2020
1973;14/03/2020;11;20;21;38;40;9;139;23,16666667;9;40;31;13,16687764;20,5;14;3;2020
1974;18/03/2020;2;3;4;5;29;12;55;9,166666667;2;29;27;10,34246908;4,5;18;3;2020
1975;21/03/2020;4;9;20;35;43;5;116;19,33333333;4;43;39;16,45195024;14,5;21;3;2020
1976;29/04/2020;5;24;27;32;35;15;138;23;5;35;30;11,22497216;25,5;29;4;2020
1977;2/05/2020;8;11;15;35;40;14;123;20,5;8;40;32;13,48703081;14,5;2;5;2020
1978;6/05/2020;9;17;28;31;40;2;127;21,16666667;2;40;38;14,35850503;22,5;6;5;2020
1979;9/05/2020;24;30;37;38;40;7;176;29,33333333;7;40;33;12,45257671;33,5;9;5;2020
1980;13/05/2020;6;10;14;22;39;14;105;17,5;6;39;33;11,7940663;14;13;5;2020
1981;16/05/2020;16;18;26;37;42;2;141;23,5;2;42;40;14,69353599;22;16;5;2020
1982;20/05/2020;3;7;12;13;40;13;88;14,66666667;3;40;37;13,03329071;12,5;20;5;2020
1983;23/05/2020;2;11;26;32;41;5;117;19,5;2;41;39;15,80822571;18,5;23;5;2020
1984;27/05/2020;4;8;18;25;29;7;91;15,16666667;4;29;25;10,38107252;13;27;5;2020
1985;30/05/2020;1;7;14;35;43;12;112;18,66666667;1;43;42;16,57307053;13;30;5;2020
1986;3/06/2020;9;12;23;33;36;7;120;20;7;36;29;12,55388386;17,5;3;6;2020
1987;6/06/2020;2;7;9;12;34;16;80;13,33333333;2;34;32;11,16542282;10,5;6;6;2020
1988;10/06/2020;7;14;16;18;36;11;102;17;7;36;29;10,07968253;15;10;6;2020
1989;13/06/2020;13;25;30;36;41;7;152;25,33333333;7;41;34;13,185851;27,5;13;6;2020
1990;17/06/2020;1;3;8;28;41;15;96;16;1;41;40;15,67163042;11,5;17;6;2020
1991;20/06/2020;5;14;28;31;39;10;127;21,16666667;5;39;34;13,40770923;21;20;6;2020
1992;24/06/2020;5;29;33;34;39;9;149;24,83333333;5;39;34;14,23259171;31;24;6;2020
1993;27/06/2020;8;12;16;21;27;16;100;16,66666667;8;27;19;6,683312552;16;27;6;2020
1994;1/07/2020;1;8;14;23;40;11;97;16,16666667;1;40;39;13,73195786;12,5;1;7;2020
1995;4/07/2020;3;30;32;38;41;6;150;25;3;41;38;16,39512123;31;4;7;2020
1996;8/07/2020;22;34;36;37;43;12;184;30,66666667;12;43;31;11,44843512;35;8;7;2020
1997;11/07/2020;10;13;22;26;42;5;118;19,66666667;5;42;37;13,39651696;17,5;11;7;2020
1998;15/07/2020;4;5;13;16;41;2;81;13,5;2;41;39;14,54303957;9;15;7;2020
1999;18/07/2020;5;6;7;28;32;16;94;15,66666667;5;32;27;11,84342293;11,5;18;7;2020
2000;22/07/2020;2;22;24;27;37;6;118;19,66666667;2;37;35;13,24638315;23;22;7;2020
2001;25/07/2020;5;12;25;26;43;7;118;19,66666667;5;43;38;14,4729633;18,5;25;7;2020
2002;29/07/2020;2;8;14;19;28;7;78;13;2;28;26;9,423375192;11;29;7;2020
2003;1/08/2020;7;24;29;30;38;5;133;22,16666667;5;38;33;13,31790774;26,5;1;8;2020
2004;5/08/2020;18;24;28;36;40;5;151;25,16666667;5;40;35;12,68726396;26;5;8;2020
2005;8/08/2020;4;11;22;25;26;8;96;16;4;26;22;9,486832981;16,5;8;8;2020
2006;12/08/2020;1;13;24;27;39;16;120;20;1;39;38;13,0537351;20;12;8;2020
2007;15/08/2020;13;29;30;40;42;10;164;27,33333333;10;42;32;13,35165408;29,5;15;8;2020
2008;19/08/2020;2;7;14;25;31;10;89;14,83333333;2;31;29;11,08903362;12;19;8;2020
2009;22/08/2020;7;18;23;31;36;14;129;21,5;7;36;29;10,78424777;20,5;22;8;2020
2010;26/08/2020;8;17;26;27;31;11;120;20;8;31;23;9,38083152;21,5;26;8;2020
2011;29/08/2020;10;18;21;24;43;16;132;22;10;43;33;11,33137238;19,5;29;8;2020
2012;2/09/2020;3;19;20;21;28;13;104;17,33333333;3;28;25;8,500980336;19,5;2;9;2020
2013;5/09/2020;2;10;27;30;31;10;110;18,33333333;2;31;29;12,4686273;18,5;5;9;2020
2014;9/09/2020;7;11;16;30;35;3;102;17;3;35;32;12,85301521;13,5;9;9;2020
2015;12/09/2020;10;11;37;40;41;9;148;24,66666667;9;41;32;16,13278236;24;12;9;2020
2016;16/09/2020;2;19;22;25;37;15;120;20;2;37;35;11,55854662;20,5;16;9;2020
2017;19/09/2020;6;14;21;28;35;2;106;17,66666667;2;35;33;12,75408431;17,5;19;9;2020
2018;23/09/2020;10;20;21;34;36;3;124;20,66666667;3;36;33;12,95633693;20,5;23;9;2020
2019;26/09/2020;1;5;18;38;41;10;113;18,83333333;1;41;40;17,0107809;14;26;9;2020
2020;30/09/2020;1;9;13;16;30;5;74;12,33333333;1;30;29;10,19149973;11;30;9;2020
2021;3/10/2020;9;17;28;35;38;1;128;21,33333333;1;38;37;14,78738201;22,5;3;10;2020
2022;7/10/2020;13;22;27;40;41;5;148;24,66666667;5;41;36;14,40370323;24,5;7;10;2020
2023;10/10/2020;1;2;15;36;39;4;97;16,16666667;1;39;38;17,29065258;9,5;10;10;2020
2024;14/10/2020;5;8;11;16;32;13;85;14,16666667;5;32;27;9,537644713;12;14;10;2020
2025;17/10/2020;2;21;27;36;40;15;141;23,5;2;40;38;14,01071019;24;17;10;2020
2026;21/10/2020;1;3;26;33;34;10;107;17,83333333;1;34;33;14,98554859;18;21;10;2020
2027;24/10/2020;19;20;28;40;42;13;162;27;13;42;29;11,86591758;24;24;10;2020
2028;28/10/2020;9;19;20;36;37;12;133;22,16666667;9;37;28;11,85608142;19,5;28;10;2020
2029;31/10/2020;1;2;5;16;23;11;58;9,666666667;1;23;22;8,664102185;8;31;10;2020
